Estuary_name,Site_Code,Estuary_type,Disturbance_class,Summer,Date,Temp °C,pH,Salinity (PSU),Turbidity (NTU),Days_Elapsed,Latitude ,Longitude,Seagrass_area (km^2),Mangrove_area (km^2),Total_estuary_area (m^2),Estuary_volume (ML),total_sa_vol,Total_area_saltmarsh (km^2),Average_depth (m),Perimeter (km),openwater_SA.volume,Total_flush_time (days),Retention_factor,Propn_increase_N,percent_cleared,percent_urban,Catchment_area (km^2)
Wallamba River,WLB,River,M,2016,08/11/2016,25.01,7.44,20.27,2.04,3325,32.18,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba River,WLB,River,M,2017,07/11/2017,24.02,7.38,17.09,1.72,3689,32.18,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba River,WLB,River,M,2017,07/11/2017,24.08,7.37,18.27,2.02,3689,32.18,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba River,WLB,River,M,2012,26/10/2012,22.03,NA,32.5,8.68,1851,32.18,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba River,WLB,River,M,2012,26/10/2012,22.82,NA,27.09,5.72,1851,32.18,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba River,WLB,River,M,2015,24/10/2015,23.49,7.47,15.45,3.09,2944,32.18,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba River,WLB,River,M,2015,24/10/2015,23.55,7.45,14.46,3.13,2944,32.18,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba River,WLB,River,M,2018,31/10/2018,28.1,7.63,11.2,6,4047,32.18,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba River,WLB,River,M,2018,31/10/2018,26.4,7.46,14.2,7.2,4047,32.18,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba River,WLB,River,M,2012,12/09/2012,20.02,NA,26.61,4.3,1807,32.18,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba River,WLB,River,M,2012,12/09/2012,20.42,NA,18.51,3.69,1807,32.18,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba River,WLB,River,M,2012,30/09/2012,20.03,NA,24.64,4.89,1825,32.18,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba River,WLB,River,M,2012,30/09/2012,20.16,NA,20.46,2.67,1825,32.18,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2013,08/04/2014,22.77,8.23,32.48,2.44,2380,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2013,08/04/2014,24.23,8.23,34.83,3.46,2380,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2014,15/04/2015,21.46,8.05,27.91,3.73,2752,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2014,15/04/2015,22.15,8.26,30.77,3.82,2752,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2015,06/04/2016,21.88,7.92,31.03,3.43,3109,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2015,06/04/2016,22.55,7.98,31.98,3.22,3109,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2017,11/04/2018,24.42,7.95,29.88,2.84,3844,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2017,11/04/2018,24.41,7.98,29.42,2.41,3844,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2014,16/12/2014,25,NA,34.76,3.74,2632,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2014,16/12/2014,25.13,NA,34.87,3.63,2632,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2015,20/12/2015,24.25,8.23,34.29,2.91,3001,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2015,20/12/2015,24.4,8.13,33.52,2.59,3001,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2016,13/12/2016,25.89,7.9,35.4,4.13,3360,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2016,13/12/2016,26.36,7.91,35.54,3.64,3360,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2017,05/12/2017,23.1,7.8,33.11,2.34,3717,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2017,05/12/2017,22.81,7.78,33.94,3.24,3717,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2018,11/12/2018,24.9,7.93,33.7,3.1,4088,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2018,11/12/2018,25,7.95,24.2,2.4,4088,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2013,18/02/2014,23.94,8.1,34.9,3.68,2331,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2013,18/02/2014,24.92,8.14,34.91,2.59,2331,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2014,17/02/2015,23.55,9.53,33.95,3.78,2695,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2014,17/02/2015,24.37,9.42,32.57,2.51,2695,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2014,17/02/2015,25.97,9.31,32.6,2.58,2695,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2014,17/02/2015,26.89,9.27,33.41,2.97,2695,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2015,10/02/2016,26.69,8.34,32.91,4.46,3053,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2015,10/02/2016,27.54,8.35,31.36,2.73,3053,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2016,21/02/2017,27.12,7.89,35.47,3.74,3430,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2016,21/02/2017,27.16,7.84,35.53,3.53,3430,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2017,07/02/2018,24.88,7.77,34.83,2.5,3781,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2017,07/02/2018,25.19,7.81,35.26,3.06,3781,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2017,28/02/2018,25.3,7.81,34.94,2.18,3802,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2017,28/02/2018,23.02,7.84,34.61,2.43,3802,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2013,03/01/2014,26.06,7.94,34.48,2.98,2285,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2013,03/01/2014,26.78,7.96,34.59,2.88,2285,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2013,29/01/2014,26.87,8.06,34.98,3.41,2311,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2013,29/01/2014,27.43,8.1,34.49,3.94,2311,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2014,13/01/2015,26.65,NA,35.12,4.4,2660,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2014,13/01/2015,27.31,NA,34.71,3.22,2660,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2015,12/01/2016,24.17,7.71,16.09,4.88,3024,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2015,12/01/2016,25.44,7.61,15.25,8.19,3024,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2016,10/01/2017,26.73,7.89,35.38,3.95,3388,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2016,10/01/2017,27.68,7.87,35.09,2.24,3388,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2016,30/01/2017,27.68,7.85,35.47,4.71,3408,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2016,30/01/2017,28.26,7.84,35.63,3.74,3408,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2017,10/01/2018,26.1,7.7,31.35,2.7,3753,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2017,10/01/2018,26.82,7.76,33.17,2.65,3753,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2018,22/01/2019,24.55,8.07,35.14,3.05,4130,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2018,22/01/2019,25.77,7.99,34.82,2.94,4130,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2013,11/03/2014,25.44,8.19,33.69,3.76,2352,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2013,11/03/2014,25.52,8.23,34.2,2.68,2352,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2015,01/03/2016,22.3,7.72,16.25,3.31,3073,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2015,01/03/2016,24.01,7.78,21.56,4.06,3073,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2016,28/03/2017,25.87,7.47,19.2,4.68,3465,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2016,28/03/2017,25.88,7.62,22.32,4.18,3465,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2016,08/11/2016,24.25,7.86,35.17,1.88,3325,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2016,08/11/2016,23.05,7.92,35.16,3.37,3325,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2017,06/11/2017,21.88,7.96,33.77,2.82,3688,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2017,06/11/2017,22.4,7.95,33.16,2.19,3688,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2015,24/10/2015,21.24,8,31.86,3.02,2944,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2015,24/10/2015,22.39,8.01,31.67,2.7,2944,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2018,31/10/2018,23.2,8.41,30.3,3.9,4047,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallamba Cove,WLC,River,M,2018,31/10/2018,26.3,8.26,28.3,3.1,4047,32.13,152.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallagoot Lake,WLG,BDL,L,2009,27/04/2010,18.4,NA,27,1.4,924,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2011,10/04/2012,18.74,NA,25.06,0.84,1638,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2011,10/04/2012,18.89,NA,25.05,0.82,1638,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2011,10/04/2012,18.98,NA,25.16,0.82,1638,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2011,18/04/2012,18.65,NA,25.93,0.23,1646,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2015,28/04/2016,19.35,9.23,29.31,0.57,3117,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2015,28/04/2016,19.35,9.23,29.31,0.57,3117,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,03/12/2008,20.74,NA,39.4,0.05,414,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,03/12/2008,20.93,NA,39.41,0.05,414,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,03/12/2008,21.12,NA,39.45,0.31,414,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,16/12/2008,19.69,NA,39.31,1.39,427,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,16/12/2008,19.73,NA,39.41,0.97,427,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,16/12/2008,19.83,NA,39.38,1.07,427,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2009,02/12/2009,23.28,NA,45.07,1.2,778,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2009,16/12/2009,24.17,NA,45.69,0.73,792,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2010,20/12/2010,22.37,NA,33.09,2.05,1161,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2011,14/12/2011,21.16,NA,31.76,0.05,1520,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2011,14/12/2011,21.19,NA,31.76,0.05,1520,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2011,14/12/2011,21.51,NA,31.85,0.05,1520,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2016,21/12/2016,23.01,8.2,36.21,0.44,3354,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2016,21/12/2016,24.39,8.28,36.36,0.14,3354,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2017,13/12/2017,23.8,8.03,37.55,0.65,3711,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2017,13/12/2017,25.3,8.04,37.57,0.59,3711,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,04/02/2009,26.21,NA,40.48,1.01,477,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,04/02/2009,26.38,NA,40.5,1.31,477,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,04/02/2009,26.46,NA,40.5,0.52,477,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,26/02/2009,22.96,NA,41.57,0.91,499,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,26/02/2009,23.02,NA,41.57,0.86,499,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,26/02/2009,23.27,NA,41.6,0.96,499,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2009,02/02/2010,26.13,NA,47.33,0.4,840,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2010,02/02/2011,26.17,NA,33.88,0.05,1205,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2010,15/02/2011,23.22,NA,33.89,0.03,1218,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2011,21/02/2012,23.58,NA,29.24,5.6,1589,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2012,04/02/2013,24.02,NA,32.04,0.3,1938,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2012,04/02/2013,25.21,NA,32.22,0.6,1938,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2017,15/02/2018,24.87,7.94,39.14,1.4,3775,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2017,15/02/2018,24.58,7.91,39.08,0.61,3775,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,14/01/2009,24.45,NA,39.74,0.5,456,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,14/01/2009,24.45,NA,39.76,0.51,456,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,14/01/2009,24.58,NA,39.77,0.59,456,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2009,14/01/2010,24.22,NA,46.75,1.1,821,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2010,09/01/2011,21.91,NA,33.42,1.13,1181,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2011,16/01/2012,22.93,NA,32.75,0.05,1553,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2011,16/01/2012,23.13,NA,32.73,0.05,1553,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2011,16/01/2012,23.45,NA,32.85,0.05,1553,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2017,17/01/2018,23.57,7.81,38.19,0.49,3746,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2017,17/01/2018,23.33,7.79,38.2,0.27,3746,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,18/03/2009,20.76,NA,41.81,0.09,519,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,18/03/2009,21.01,NA,41.78,1.18,519,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2008,18/03/2009,21.02,NA,41.75,0.92,519,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2009,04/03/2010,21.15,NA,22.01,0.5,870,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2009,22/03/2010,22.98,NA,23.81,1.4,888,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
Wallagoot Lake,WLG,BDL,L,2010,28/03/2011,21.53,NA,31.34,0.39,1259,36.79,149.96,0.77,0,3.09,"5,342.37",3.98,3.87,1.38,26.52,0.58,"1,027.13",15.21,1.29,14.37,1.6,26.52
